id,Date/Time,lon,lat,day,hour,minute,second,Full_loc,Address,Street
10,2008-02-06 14:59:14,116.34677,39.92222,6,14,59,14,"39.92222,116.34677","China, Bei Jing Shi, Xi Cheng Qu, 月坛月坛北小街 邮政编码: 100044", 月坛月坛北小街 邮政编码
10,2008-02-06 14:59:17,116.34675,39.92212,6,14,59,17,"39.92212,116.34675","China, Bei Jing Shi, Xi Cheng Qu, 月坛 Yuetan N St, 月坛北小街乙2号 邮政编码: 100037", 月坛 Yuetan N St
10,2008-02-06 14:59:35,116.3468,39.92123,6,14,59,35,"39.92123,116.3468","China, Bei Jing Shi, Xi Cheng Qu, 月坛月坛北小街4号月坛宾馆002室 邮政编码: 100037", 月坛月坛北小街4号月坛宾馆002室 邮政编码
10,2008-02-06 15:00:17,116.3469,39.92117,6,15,0,17,"39.92117,116.3469","China, Bei Jing Shi, Xi Cheng Qu, 月坛月坛北小街4号月坛宾馆1层 邮政编码: 100037", 月坛月坛北小街4号月坛宾馆1层 邮政编码
10,2008-02-06 15:01:12,116.34725,39.91745,6,15,1,12,"39.91745,116.34725","11 Yue Tan Xi Jie Xi Li, 月坛 Xi Cheng Qu, Bei Jing Shi, China, 100045",11 Yue Tan Xi Jie Xi Li
10,2008-02-06 15:02:06,116.3474,39.91695,6,15,2,6,"39.91695,116.3474","China, Bei Jing Shi, Xi Cheng Qu, 大栅栏月坛西街西里甲22栋 邮政编码: 100045", 大栅栏月坛西街西里甲22栋 邮政编码
10,2008-02-06 15:02:10,116.34743,39.91682,6,15,2,10,"39.91682,116.34743","22 Yue Tan Xi Jie Xi Li, 月坛 Xi Cheng Qu, Bei Jing Shi, China, 100045",22 Yue Tan Xi Jie Xi Li
10,2008-02-06 15:02:14,116.3475,39.91687,6,15,2,14,"39.91687,116.3475","22 Yue Tan Xi Jie Xi Li, 月坛 Xi Cheng Qu, Bei Jing Shi, China, 100045",22 Yue Tan Xi Jie Xi Li
10,2008-02-06 15:02:17,116.34767,39.91688,6,15,2,17,"39.91688,116.34767","22 Yue Tan Xi Jie Xi Li, 月坛 Xi Cheng Qu, Bei Jing Shi, China, 100045",22 Yue Tan Xi Jie Xi Li
10,2008-02-06 15:02:20,116.34793,39.91695,6,15,2,20,"39.91695,116.34793","China, Bei Jing Shi, Xi Cheng Qu, 月坛 Yuetan W St, 月坛西街 邮政编码: 100045", 月坛 Yuetan W St
10,2008-02-06 15:02:39,116.35,39.91697,6,15,2,39,"39.91697,116.35","China, Bei Jing Shi, Xi Cheng Qu, 月坛月坛西街乙2号3-301 邮政编码: 100032", 月坛月坛西街乙2号3-301 邮政编码
10,2008-02-06 15:02:42,116.35015,39.91682,6,15,2,42,"39.91682,116.35015","China, Bei Jing Shi, Xi Cheng Qu, 月坛 Yuetan W St, 21号院 邮政编码: 100032", 月坛 Yuetan W St
10,2008-02-06 15:03:53,116.35047,39.9126,6,15,3,53,"39.9126,116.35047","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路三条北里12号楼1单元2号 邮政编码: 100032", 南礼士路三条北里12号楼1单元2号 邮政编码
10,2008-02-06 15:04:03,116.35108,39.91252,6,15,4,3,"39.91252,116.35108","14-1 Nan Li Shi Lu San Tiao Bei Li, Xi Cheng Qu, Bei Jing Shi, China, 100032",14-1 Nan Li Shi Lu San Tiao Bei Li
10,2008-02-06 15:04:03,116.35108,39.91252,6,15,4,3,"39.91252,116.35108","14-1 Nan Li Shi Lu San Tiao Bei Li, Xi Cheng Qu, Bei Jing Shi, China, 100032",14-1 Nan Li Shi Lu San Tiao Bei Li
10,2008-02-06 15:04:06,116.3512,39.9125,6,15,4,6,"39.9125,116.3512","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路三条3号 邮政编码: 100032", 南礼士路三条3号 邮政编码
10,2008-02-06 15:04:09,116.35127,39.91243,6,15,4,9,"39.91243,116.35127","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路三条3号 邮政编码: 100032", 南礼士路三条3号 邮政编码
10,2008-02-06 15:04:47,116.35147,39.90942,6,15,4,47,"39.90942,116.35147","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路头条23号楼 邮政编码: 100032", 南礼士路头条23号楼 邮政编码
10,2008-02-06 15:04:50,116.35135,39.90923,6,15,4,50,"39.90923,116.35135","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路头条23号楼 邮政编码: 100032", 南礼士路头条23号楼 邮政编码
10,2008-02-06 15:04:53,116.3513,39.90907,6,15,4,53,"39.90907,116.3513","China, Bei Jing Shi, Xi Cheng Qu, 复兴门外大街7-15号 邮政编码: 100032", 复兴门外大街7-15号 邮政编码
10,2008-02-06 15:05:02,116.35142,39.90878,6,15,5,2,"39.90878,116.35142","China, Bei Jing Shi, Xi Cheng Qu, 复兴门外大街7-15号 邮政编码: 100032", 复兴门外大街7-15号 邮政编码
10,2008-02-06 15:05:14,116.35142,39.90868,6,15,5,14,"39.90868,116.35142","China, Bei Jing Shi, Xi Cheng Qu, 复兴门外大街7-15号 邮政编码: 100032", 复兴门外大街7-15号 邮政编码
10,2008-02-06 15:05:17,116.35143,39.90858,6,15,5,17,"39.90858,116.35143","China, Bei Jing Shi, Xi Cheng Qu, 复兴门外大街7-15号 邮政编码: 100032", 复兴门外大街7-15号 邮政编码
10,2008-02-06 15:05:56,116.35153,39.90758,6,15,5,56,"39.90758,116.35153","China, Bei Jing Shi, Xi Cheng Qu, 北京苏州胡同甲94号 邮政编码: 100032", 北京苏州胡同甲94号 邮政编码
10,2008-02-06 15:06:04,116.35135,39.90742,6,15,6,4,"39.90742,116.35135","China, Bei Jing Shi, Xi Cheng Qu, 北京苏州胡同甲94号 邮政编码: 100032", 北京苏州胡同甲94号 邮政编码
10,2008-02-06 15:06:08,116.35135,39.90733,6,15,6,8,"39.90733,116.35135","China, Bei Jing Shi, Xi Cheng Qu, 苏州胡同94号东30米 邮政编码: 100032", 苏州胡同94号东30米 邮政编码
10,2008-02-06 15:06:12,116.35135,39.90725,6,15,6,12,"39.90725,116.35135","China, Bei Jing Shi, Xi Cheng Qu, 苏州胡同94号东30米 邮政编码: 100032", 苏州胡同94号东30米 邮政编码
10,2008-02-06 15:06:15,116.35142,39.9072,6,15,6,15,"39.9072,116.35142","China, Bei Jing Shi, Xi Cheng Qu, 苏州胡同94号东30米 邮政编码: 100032", 苏州胡同94号东30米 邮政编码
10,2008-02-06 15:06:18,116.3515,39.90725,6,15,6,18,"39.90725,116.3515","China, Bei Jing Shi, Xi Cheng Qu, 苏州胡同94号东30米 邮政编码: 100032", 苏州胡同94号东30米 邮政编码
10,2008-02-06 15:06:31,116.35153,39.90727,6,15,6,31,"39.90727,116.35153","5 Fuxingmenwai Ave, Xi Cheng Qu, Bei Jing Shi, China, 100032",5 Fuxingmenwai Ave
10,2008-02-06 15:06:47,116.35153,39.90762,6,15,6,47,"39.90762,116.35153","China, Bei Jing Shi, Xi Cheng Qu, 北京苏州胡同甲94号 邮政编码: 100032", 北京苏州胡同甲94号 邮政编码
10,2008-02-06 15:06:50,116.35187,39.90753,6,15,6,50,"39.90753,116.35187","China, Bei Jing Shi, Xi Cheng Qu, 复兴门外大街乙7-1号 邮政编码: 100032", 复兴门外大街乙7-1号 邮政编码
10,2008-02-06 15:07:19,116.35292,39.90723,6,15,7,19,"39.90723,116.35292","3 Fuxingmenwai Ave, Xi Cheng Qu, Bei Jing Shi, China, 100032",3 Fuxingmenwai Ave
10,2008-02-06 15:07:23,116.35308,39.90738,6,15,7,23,"39.90738,116.35308","3 Fuxingmenwai Ave, Xi Cheng Qu, Bei Jing Shi, China, 100032",3 Fuxingmenwai Ave
10,2008-02-06 15:07:53,116.35352,39.91097,6,15,7,53,"39.91097,116.35352","China, Bei Jing Shi, Xi Cheng Qu, Nanlishi Rd, 南礼士路 Nanlishilu Park 邮政编码: 100032", Nanlishi Rd
10,2008-02-06 15:07:56,116.35373,39.91092,6,15,7,56,"39.91092,116.35373","China, Bei Jing Shi, Xi Cheng Qu, Nanlishi Rd, 南礼士路 Nanlishilu Park 邮政编码: 100032", Nanlishi Rd
10,2008-02-06 15:08:08,116.35478,39.91067,6,15,8,8,"39.91067,116.35478","1 Jinrong Ave, Xi Cheng Qu, Bei Jing Shi, China, 100032",1 Jinrong Ave
10,2008-02-06 15:08:21,116.35478,39.91155,6,15,8,21,"39.91155,116.35478","China, Bei Jing Shi, Xi Cheng Qu, Beijing Children's Hospital CN 北京市 西城区 56 东门 邮政编码: 100032", Beijing Children's Hospital CN 北京市 西城区 56 东门 邮政编码
10,2008-02-06 15:08:48,116.35513,39.91248,6,15,8,48,"39.91248,116.35513","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路56号东门 邮政编码: 100032", 南礼士路56号东门 邮政编码
10,2008-02-06 15:08:48,116.35513,39.91248,6,15,8,48,"39.91248,116.35513","China, Bei Jing Shi, Xi Cheng Qu, 南礼士路56号东门 邮政编码: 100032", 南礼士路56号东门 邮政编码
10,2008-02-06 15:09:02,116.35645,39.91247,6,15,9,2,"39.91247,116.35645","China, Bei Jing Shi, Xi Cheng Qu, 北京儿童医院 邮政编码: 100032", 北京儿童医院 邮政编码
10,2008-02-06 15:10:06,116.3566,39.91265,6,15,10,6,"39.91265,116.3566","China, Bei Jing Shi, Xi Cheng Qu, 北京儿童医院 邮政编码: 100032", 北京儿童医院 邮政编码
10,2008-02-06 15:10:36,116.35948,39.91287,6,15,10,36,"39.91287,116.35948","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街15号 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:10:39,116.35957,39.9129,6,15,10,39,"39.9129,116.35957","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街15号 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:10:42,116.35957,39.91302,6,15,10,42,"39.91302,116.35957","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街乙16号华实大厦5层 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:01,116.35943,39.91482,6,15,11,1,"39.91482,116.35943","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街19号 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:04,116.35935,39.91498,6,15,11,4,"39.91498,116.35935","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, CN 北京市 西城区 金融大街 19 19号富凯大厦B1003室 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:08,116.35967,39.91533,6,15,11,8,"39.91533,116.35967","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 购物中心 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:11,116.36002,39.91552,6,15,11,11,"39.91552,116.36002","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 购物中心 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:45,116.36268,39.91522,6,15,11,45,"39.91522,116.36268","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金城坊街2号金融街购物中心4层 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:48,116.36277,39.91528,6,15,11,48,"39.91528,116.36277","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金城坊街2号金融街购物中心4层 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:11:52,116.36275,39.91547,6,15,11,52,"39.91547,116.36275","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金城坊街2号金融街购物中心4层 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:12:00,116.36267,39.91593,6,15,12,0,"39.91593,116.36267","2 Jinchengfang St, Fuchengmen, Xi Cheng Qu, China, 100032",2 Jinchengfang St
10,2008-02-06 15:12:03,116.36255,39.91597,6,15,12,3,"39.91597,116.36255","2 Jinchengfang St, Fuchengmen, Xi Cheng Qu, China, 100032",2 Jinchengfang St
10,2008-02-06 15:12:16,116.36263,39.91585,6,15,12,16,"39.91585,116.36263","2 Jinchengfang St, Fuchengmen, Xi Cheng Qu, China, 100032",2 Jinchengfang St
10,2008-02-06 15:12:59,116.3627,39.91298,6,15,12,59,"39.91298,116.3627","109 Taipingqiao Ave, Fuchengmen, Xi Cheng Qu, Bei Jing Shi, China, 100032",109 Taipingqiao Ave
10,2008-02-06 15:13:02,116.36252,39.9129,6,15,13,2,"39.9129,116.36252","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 太平桥大街109-1号 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:13:12,116.36178,39.91293,6,15,13,12,"39.91293,116.36178","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街16号,金阳大厦停车场南侧 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:14:26,116.36178,39.91293,6,15,14,26,"39.91293,116.36178","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街16号,金阳大厦停车场南侧 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:28:02,116.36178,39.91293,6,15,28,2,"39.91293,116.36178","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 金融大街16号,金阳大厦停车场南侧 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:28:24,116.36142,39.9128,6,15,28,24,"39.9128,116.36142","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 广成街4号院金宸公寓1号楼708室 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:29:04,116.35788,39.91272,6,15,29,4,"39.91272,116.35788","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, Jinrong Ave, 27号投资广场A座605 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:30:00,116.35772,39.91283,6,15,30,0,"39.91283,116.35772","China, Bei Jing Shi, Xi Cheng Qu, Fuchengmen, 复兴门北顺城街15号 邮政编码: 100032", Fuchengmen
10,2008-02-06 15:42:57,116.36205,39.93327,6,15,42,57,"39.93327,116.36205","China, Bei Jing Shi, Xi Cheng Qu, 平安里西大街43号 邮政编码: 100033", 平安里西大街43号 邮政编码
10,2008-02-06 15:44:19,116.36238,39.93542,6,15,44,19,"39.93542,116.36238","China, Bei Jing Shi, Xi Cheng Qu, 护国寺新天地 邮政编码: 100033", 护国寺新天地 邮政编码
10,2008-02-06 15:46:15,116.36212,39.93925,6,15,46,15,"39.93925,116.36212","China, Bei Jing Shi, Xi Cheng Qu, 后半壁街8号 邮政编码: 100082", 后半壁街8号 邮政编码
10,2008-02-06 15:48:34,116.34602,39.9392,6,15,48,34,"39.9392,116.34602","15-3 De Bao Xin Yuan, Xi Cheng Qu, Bei Jing Shi, China, 100044",15-3 De Bao Xin Yuan
10,2008-02-06 15:48:57,116.34548,39.94147,6,15,48,57,"39.94147,116.34548","China, Bei Jing Shi, Xi Cheng Qu, 西直门外大街135号 邮政编码: 100044", 西直门外大街135号 邮政编码
10,2008-02-06 15:49:07,116.34528,39.94222,6,15,49,7,"39.94222,116.34528","China, Bei Jing Shi, Xi Cheng Qu, Beizhan N St, 展览路 邮政编码: 100082", Beizhan N St
10,2008-02-06 15:49:12,116.34495,39.94255,6,15,49,12,"39.94255,116.34495","China, Bei Jing Shi, Xi Cheng Qu, Beizhan N St, 展览路 邮政编码: 100082", Beizhan N St
10,2008-02-06 15:49:45,116.34347,39.94492,6,15,49,45,"39.94492,116.34347","China, Bei Jing Shi, Hai Dian Qu, 高梁桥斜街19号 邮政编码: 100082", 高梁桥斜街19号 邮政编码
10,2008-02-06 15:49:48,116.34352,39.94512,6,15,49,48,"39.94512,116.34352","China, Bei Jing Shi, Hai Dian Qu, 高梁桥斜街19号 邮政编码: 100082", 高梁桥斜街19号 邮政编码
10,2008-02-06 15:50:31,116.34252,39.9483,6,15,50,31,"39.9483,116.34252","China, Bei Jing Shi, Hai Dian Qu, Beixiaguan Subdistrict, 交通大学路 邮政编码: 100082", Beixiaguan Subdistrict
10,2008-02-06 15:50:54,116.34205,39.94862,6,15,50,54,"39.94862,116.34205","China, Bei Jing Shi, Hai Dian Qu, Beixiaguan Subdistrict, 高梁桥斜街,交通大学南门南侧路西 邮政编码: 100082", Beixiaguan Subdistrict
10,2008-02-06 15:53:37,116.33837,39.95998,6,15,53,37,"39.95998,116.33837","16 Zao Jun Dong Li, Hai Dian Qu, Bei Jing Shi, China, 100082",16 Zao Jun Dong Li
10,2008-02-06 15:54:22,116.33682,39.9609,6,15,54,22,"39.9609,116.33682","China, Bei Jing Shi, Hai Dian Qu, 皂君庙东路 邮政编码: 100082", 皂君庙东路 邮政编码
10,2008-02-06 15:54:46,116.3342,39.96087,6,15,54,46,"39.96087,116.3342","4 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",4 Zao Jun Xi Li
10,2008-02-06 15:55:03,116.33437,39.96192,6,15,55,3,"39.96192,116.33437","1 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",1 Zao Jun Xi Li
10,2008-02-06 15:55:40,116.33437,39.96193,6,15,55,40,"39.96193,116.33437","1 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",1 Zao Jun Xi Li
10,2008-02-06 15:55:43,116.3344,39.96203,6,15,55,43,"39.96203,116.3344","China, Bei Jing Shi, Hai Dian Qu, 魏公村皂君庙路,卉园大楼以南20米路东 邮政编码: 100082", 魏公村皂君庙路
10,2008-02-06 15:55:46,116.33465,39.96228,6,15,55,46,"39.96228,116.33465","China, Bei Jing Shi, Hai Dian Qu, 魏公村皂君庙路5号 邮政编码: 100082", 魏公村皂君庙路5号 邮政编码
10,2008-02-06 15:56:00,116.33443,39.96208,6,15,56,0,"39.96208,116.33443","China, Bei Jing Shi, Hai Dian Qu, 魏公村皂君庙路,卉园大楼以南20米路东 邮政编码: 100082", 魏公村皂君庙路
10,2008-02-06 15:56:04,116.3343,39.96192,6,15,56,4,"39.96192,116.3343","1 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",1 Zao Jun Xi Li
10,2008-02-06 15:56:12,116.33422,39.96137,6,15,56,12,"39.96137,116.33422","3 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",3 Zao Jun Xi Li
10,2008-02-06 15:58:04,116.33408,39.9614,6,15,58,4,"39.9614,116.33408","China, Bei Jing Shi, Hai Dian Qu, 护国寺皂君西里2号楼 邮政编码: 100082", 护国寺皂君西里2号楼 邮政编码
10,2008-02-06 15:58:07,116.33403,39.96132,6,15,58,7,"39.96132,116.33403","China, Bei Jing Shi, Hai Dian Qu, 护国寺皂君西里2号楼 邮政编码: 100082", 护国寺皂君西里2号楼 邮政编码
10,2008-02-06 15:58:13,116.33407,39.96107,6,15,58,13,"39.96107,116.33407","3 Zao Jun Xi Li, 魏公村 Hai Dian Qu, Bei Jing Shi, China, 100082",3 Zao Jun Xi Li
10,2008-02-06 15:58:51,116.33698,39.96097,6,15,58,51,"39.96097,116.33698","China, Bei Jing Shi, Hai Dian Qu, 皂君庙14号（近交大附中） 邮政编码: 100082", 皂君庙14号（近交大附中） 邮政编码
10,2008-02-06 15:59:11,116.33823,39.95998,6,15,59,11,"39.95998,116.33823","16 Zao Jun Dong Li, Hai Dian Qu, Bei Jing Shi, China, 100082",16 Zao Jun Dong Li
10,2008-02-06 16:00:00,116.34008,39.95647,6,16,0,0,"39.95647,116.34008","China, Bei Jing Shi, Hai Dian Qu, Beixiaguan Subdistrict, 学院南路,中央财经大学南侧,铁科院家属小区内 邮政编码: 100082", Beixiaguan Subdistrict
10,2008-02-06 16:02:33,116.3428,39.94703,6,16,2,33,"39.94703,116.3428","China, Bei Jing Shi, Hai Dian Qu, 高梁桥斜街 邮政编码: 100082", 高梁桥斜街 邮政编码
10,2008-02-06 16:02:48,116.3429,39.94693,6,16,2,48,"39.94693,116.3429","China, Bei Jing Shi, Hai Dian Qu, 高梁桥斜街 邮政编码: 100082", 高梁桥斜街 邮政编码
10,2008-02-06 16:04:19,116.34395,39.94292,6,16,4,19,"39.94292,116.34395","China, Bei Jing Shi, Xi Cheng Qu, 西直门外大街135-9号 邮政编码: 100044", 西直门外大街135-9号 邮政编码
10,2008-02-06 16:04:30,116.34507,39.94225,6,16,4,30,"39.94225,116.34507","China, Bei Jing Shi, Xi Cheng Qu, Beizhan N St, 展览路 邮政编码: 100082", Beizhan N St
10,2008-02-06 16:04:34,116.34532,39.9419,6,16,4,34,"39.9419,116.34532","China, Bei Jing Shi, Xi Cheng Qu, 西直门外大街135-2号 邮政编码: 100082", 西直门外大街135-2号 邮政编码
10,2008-02-06 16:05:08,116.34633,39.9385,6,16,5,8,"39.9385,116.34633","China, Bei Jing Shi, Xi Cheng Qu, 西直门外大街112 邮政编码: 100044", 西直门外大街112 邮政编码
10,2008-02-06 16:05:11,116.34652,39.93852,6,16,5,11,"39.93852,116.34652","China, Bei Jing Shi, Xi Cheng Qu, 西直门外大街110号 邮政编码: 100044", 西直门外大街110号 邮政编码
10,2008-02-06 16:08:24,116.36525,39.93923,6,16,8,24,"39.93923,116.36525","7 Guan Ying Yuan Xi Qu, Xi Cheng Qu, Bei Jing Shi, China, 100082",7 Guan Ying Yuan Xi Qu
10,2008-02-06 16:08:56,116.36633,39.93918,6,16,8,56,"39.93918,116.36633","9 Guan Ying Yuan Xi Qu, Xi Cheng Qu, Bei Jing Shi, China, 100082",9 Guan Ying Yuan Xi Qu
10,2008-02-06 16:08:59,116.36645,39.93908,6,16,8,59,"39.93908,116.36645","15 Guan Ying Yuan Xi Qu, Xi Cheng Qu, Bei Jing Shi, China, 100082",15 Guan Ying Yuan Xi Qu
10,2008-02-06 16:09:03,116.36647,39.93883,6,16,9,3,"39.93883,116.36647","15 Guan Ying Yuan Xi Qu, Xi Cheng Qu, Bei Jing Shi, China, 100082",15 Guan Ying Yuan Xi Qu
10,2008-02-06 16:09:07,116.3664,39.93858,6,16,9,7,"39.93858,116.3664","18 Guan Ying Yuan Xi Qu, Xi Cheng Qu, Bei Jing Shi, China, 100082",18 Guan Ying Yuan Xi Qu
10,2008-02-06 16:09:10,116.36628,39.93845,6,16,9,10,"39.93845,116.36628","China, Bei Jing Shi, Xi Cheng Qu, 冠英园西区17号楼 邮政编码: 100082", 冠英园西区17号楼 邮政编码
10,2008-02-06 16:10:37,116.36678,39.93147,6,16,10,37,"39.93147,116.36678","China, Bei Jing Shi, Xi Cheng Qu, 富国街 邮政编码: 100033", 富国街 邮政编码
10,2008-02-06 16:10:43,116.36722,39.93133,6,16,10,43,"39.93133,116.36722","China, Bei Jing Shi, Xi Cheng Qu, 富国街3号 邮政编码: 100033", 富国街3号 邮政编码
10,2008-02-06 16:11:24,116.37307,39.93163,6,16,11,24,"39.93163,116.37307","3 Xisi N St, Xi Cheng Qu, Bei Jing Shi, China, 100034",3 Xisi N St
10,2008-02-06 16:11:42,116.37312,39.9316,6,16,11,42,"39.9316,116.37312","China, Bei Jing Shi, Xi Cheng Qu, 平安里路口南100米路东 邮政编码: 100034", 平安里路口南100米路东 邮政编码
10,2008-02-06 16:11:42,116.37312,39.9316,6,16,11,42,"39.9316,116.37312","China, Bei Jing Shi, Xi Cheng Qu, 平安里路口南100米路东 邮政编码: 100034", 平安里路口南100米路东 邮政编码
10,2008-02-06 16:12:22,116.37735,39.93172,6,16,12,22,"39.93172,116.37735","China, Bei Jing Shi, Xi Cheng Qu, 西安门西黄城根北街 邮政编码: 100034", 西安门西黄城根北街 邮政编码
10,2008-02-06 16:13:54,116.38277,39.93188,6,16,13,54,"39.93188,116.38277","China, Bei Jing Shi, Xi Cheng Qu, 西安门 Aimin St, 2号院 邮政编码: 100034", 西安门 Aimin St
10,2008-02-06 16:15:53,116.38972,39.93198,6,16,15,53,"39.93198,116.38972","2 Di'anmen W St, 西安门 Xi Cheng Qu, Bei Jing Shi, China, 100035",2 Di'anmen W St
10,2008-02-06 16:16:46,116.39382,39.93203,6,16,16,46,"39.93203,116.39382","China, Bei Jing Shi, Xi Cheng Qu, 恭俭胡同14号 邮政编码: 100035", 恭俭胡同14号 邮政编码
10,2008-02-06 16:17:04,116.39387,39.932,6,16,17,4,"39.932,116.39387","China, Bei Jing Shi, Xi Cheng Qu, 恭俭胡同14号 邮政编码: 100035", 恭俭胡同14号 邮政编码
10,2008-02-06 16:18:07,116.40253,39.93185,6,16,18,7,"39.93185,116.40253","China, Bei Jing Shi, Dong Cheng Qu, 织染局胡同 邮政编码: 100009", 织染局胡同 邮政编码
10,2008-02-06 16:18:10,116.40255,39.93162,6,16,18,10,"39.93162,116.40255","China, Bei Jing Shi, Dong Cheng Qu, 织染局胡同25号 邮政编码: 100009", 织染局胡同25号 邮政编码
10,2008-02-06 16:18:58,116.40307,39.92588,6,16,18,58,"39.92588,116.40307","China, Bei Jing Shi, Dong Cheng Qu, 沙滩后街7号 邮政编码: 100006", 沙滩后街7号 邮政编码
10,2008-02-06 16:19:11,116.40438,39.92587,6,16,19,11,"39.92587,116.40438","China, Bei Jing Shi, Dong Cheng Qu, 沙滩北街2号 邮政编码: 100006", 沙滩北街2号 邮政编码
10,2008-02-06 16:19:14,116.40445,39.92573,6,16,19,14,"39.92573,116.40445","China, Bei Jing Shi, Dong Cheng Qu, 沙滩北街2号 邮政编码: 100006", 沙滩北街2号 邮政编码
10,2008-02-06 16:21:03,116.40493,39.91737,6,16,21,3,"39.91737,116.40493","China, Bei Jing Shi, Dong Cheng Qu, 北河沿大街1号 邮政编码: 100006", 北河沿大街1号 邮政编码
10,2008-02-06 16:21:50,116.41027,39.91723,6,16,21,50,"39.91723,116.41027","China, Bei Jing Shi, Dong Cheng Qu, 北梅竹胡同 邮政编码: 100006", 北梅竹胡同 邮政编码
10,2008-02-06 16:21:53,116.41035,39.91725,6,16,21,53,"39.91725,116.41035","China, Bei Jing Shi, Dong Cheng Qu, 北梅竹胡同 邮政编码: 100006", 北梅竹胡同 邮政编码
10,2008-02-06 16:22:07,116.41147,39.91725,6,16,22,7,"39.91725,116.41147","China, Bei Jing Shi, Dong Cheng Qu, 王府井大街74号 邮政编码: 100006", 王府井大街74号 邮政编码
10,2008-02-06 16:22:10,116.4115,39.91707,6,16,22,10,"39.91707,116.4115","China, Bei Jing Shi, Dong Cheng Qu, 王府井大街74号 邮政编码: 100006", 王府井大街74号 邮政编码
10,2008-02-06 16:22:42,116.4114,39.91485,6,16,22,42,"39.91485,116.4114","138 Wangfujing Ave, Dong Cheng Qu, Bei Jing Shi, China, 100006",138 Wangfujing Ave
10,2008-02-06 16:22:54,116.41157,39.91427,6,16,22,54,"39.91427,116.41157","China, Bei Jing Shi, Dong Cheng Qu, 王府井大街138号北京apm3F340室 邮政编码: 100006", 王府井大街138号北京apm3F340室 邮政编码
10,2008-02-06 16:22:57,116.41173,39.9141,6,16,22,57,"39.9141,116.41173","China, Bei Jing Shi, Dong Cheng Qu, Wangfujing Ave, 新东安广场1层 邮政编码: 100006", Wangfujing Ave
10,2008-02-06 16:23:00,116.412,39.9141,6,16,23,0,"39.9141,116.412","China, Bei Jing Shi, Dong Cheng Qu, CN 北京市 东城区 王府井大街 138 138号北京apm1楼123 邮政编码: 100006", CN 北京市 东城区 王府井大街 138 138号北京apm1楼123 邮政编码
10,2008-02-06 16:23:19,116.41435,39.9142,6,16,23,19,"39.9142,116.41435","China, Bei Jing Shi, Dong Cheng Qu, 煤渣胡同15号 邮政编码: 100006", 煤渣胡同15号 邮政编码
10,2008-02-06 16:23:22,116.41442,39.9143,6,16,23,22,"39.9143,116.41442","China, Bei Jing Shi, Dong Cheng Qu, 煤渣胡同 邮政编码: 100006", 煤渣胡同 邮政编码
